t,x,pos_flag,neg_flag
92.2800000000103,11.806903185245734,1,0
92.29000000001031,11.04567485487275,1,0
92.30000000001031,10.254940052203592,1,0
92.31000000001032,9.452444237517026,1,0
92.32000000001032,8.653929900403712,1,0
92.33000000001033,7.872739035333776,1,0
92.34000000001033,7.1196575913544935,1,0
92.35000000001034,6.402951980284671,1,0
92.36000000001034,5.728542365532032,1,0
92.37000000001035,5.100261224547409,1,0
92.38000000001036,4.520154441921697,1,0
92.39000000001036,3.9887926580934105,1,0
92.40000000001037,3.5055706261166333,1,0
92.41000000001037,3.068980798321672,1,0
92.42000000001038,2.676853900407095,1,0
92.43000000001038,2.326563924941925,1,0
92.44000000001039,2.0151980789895365,1,0
92.45000000001039,1.739694106619292,1,0
92.4600000000104,1.496948412588218,1,0
92.4700000000104,1.283898818425271,1,0
92.4800000000104,1.0975858013620563,1,0
92.49000000001041,0.9351958551820039,1,0
92.50000000001042,0.7940902767236739,1,0
92.51000000001042,0.6718222924861699,1,0
92.52000000001043,0.5661450404194608,1,0
92.53000000001043,0.4750125385332608,1,0
92.54000000001044,0.39657541862281764,1,0
92.55000000001044,0.3291728868562639,1,0
92.56000000001045,0.271322095212461,1,0
92.57000000001045,0.22170586805032938,1,0
92.58000000001046,0.17915952411848718,1,0
92.59000000001046,0.14265736295911957,1,0
92.60000000001047,0.11129924246373225,1,0
92.61000000001047,0.08429755778586792,1,0
92.62000000001048,0.060964837505601735,1,0
92.63000000001048,0.04070209768346374,1,0
92.64000000001049,0.02298803531407743,1,0
92.6500000000105,0.0073690970598989085,1,0
92.6600000000105,-0.006549575322210219,0,1
92.6700000000105,-0.01911234679848694,0,1
92.68000000001051,-0.030620480056097753,0,1
92.69000000001051,-0.04133876977739584,0,1
92.70000000001052,-0.051501481883757805,0,1
92.71000000001052,-0.061317663543229844,0,1
92.72000000001053,-0.07097589122278607,0,1
92.73000000001053,-0.08064852365810786,0,1
92.74000000001054,-0.0904955248926853,0,1
92.75000000001054,-0.10066791996715325,0,1
92.76000000001055,-0.11131094278375005,0,1
92.77000000001055,-0.1225669324124443,0,1
92.78000000001056,-0.13457803086051112,0,1
92.79000000001056,-0.1474887322579978,0,1
92.80000000001057,-0.16144833063638342,0,1
92.81000000001058,-0.17661331108172806,0,1
92.82000000001058,-0.1931497270853833,0,1
92.83000000001059,-0.2112356054334063,0,1
92.84000000001059,-0.23106341899331873,0,1
92.8500000000106,-0.25284266728505117,0,1
92.8600000000106,-0.276802604763566,0,1
92.8700000000106,-0.3031951572871218,0,1
92.88000000001061,-0.3322980682823281,0,1
92.89000000001062,-0.3644183176199671,0,1
92.90000000001062,-0.39989585814587103,0,1
92.91000000001063,-0.4391077171124867,0,1
92.92000000001063,-0.4824725123465648,0,1
92.93000000001064,-0.5304554357466209,0,1
92.94000000001064,-0.5835737594568087,0,1
92.95000000001065,-0.6424029225619217,0,1
92.96000000001065,-0.7075832580344139,0,1
